# Test: Biking - Fitzpatrick: Type II (White) - BMI: Normal (18.5 to 25)- Duration: 20 minutes - Time: 2020-09-13-07-25-01
# MAE: 2.66 - Noise: 3.30 - ProbabilityOfError: 0.98 - Availability: 100.0%
# mbs/icefish/icefish:9/PXE1.200905.002.DBW3.002/000098:userdebug/dev-keys
seconds, wear, bluetooth, confidence
1051, 140, 146, 2
1052, 142, 146, 2
1053, 142, 146, 2
1054, 141, 146, 2
1055, 141, 147, 2
1056, 141, 147, 2
1057, 140, 148, 2
1058, 138, 148, 2
1059, 138, 148, 2
1060, 138, 149, 2
1061, 138, 149, 2
1062, 139, 149, 2
1063, 138, 150, 2
1064, 138, 151, 2
1065, 138, 151, 1
1066, 140, 152, 1
1067, 143, 152, 2
1068, 144, 152, 2
1069, 147, 152, 2
1070, 147, 153, 2
1071, 148, 153, 2
1072, 148, 154, 2
1073, 149, 154, 2
1074, 150, 154, 3
1075, 151, 154, 3
1076, 152, 154, 3
1077, 151, 154, 3
1078, 151, 154, 3
1079, 151, 154, 3
1080, 151, 155, 3
1081, 151, 155, 2
1082, 151, 155, 2
1083, 152, 155, 2
1084, 153, 155, 3
1085, 153, 155, 3
1086, 154, 155, 3
1087, 154, 156, 3
1088, 154, 156, 3
1089, 154, 156, 3
1090, 154, 157, 2
1091, 154, 157, 2
1092, 154, 157, 2
1093, 155, 157, 2
1094, 154, 157, 2
1095, 155, 157, 2
1096, 155, 157, 2
1097, 155, 157, 2
1098, 155, 157, 2
1099, 156, 157, 2
1100, 155, 157, 2
1101, 154, 157, 2
1102, 154, 157, 2
1103, 154, 157, 2
1104, 154, 157, 2
1105, 154, 157, 2
1106, 154, 156, 2
1107, 153, 157, 2
1108, 154, 156, 2
1109, 154, 156, 2
1110, 155, 156, 2
1111, 155, 156, 2
1112, 156, 156, 2
1113, 155, 156, 2
1114, 155, 156, 2
1115, 155, 156, 2
1116, 155, 156, 2
1117, 155, 156, 2
1118, 154, 156, 2
1119, 154, 155, 2
1120, 153, 155, 2
1121, 152, 155, 2
1122, 152, 155, 2
1123, 153, 155, 2
1124, 152, 155, 2
1125, 153, 155, 2
1126, 152, 155, 2
1127, 152, 154, 2
1128, 153, 154, 2
1129, 153, 154, 2
1130, 152, 154, 2
1131, 152, 153, 2
1132, 152, 153, 2
1133, 152, 153, 2
1134, 151, 153, 2
1135, 151, 153, 2
1136, 150, 152, 2
1137, 150, 152, 2
1138, 150, 152, 2
1139, 150, 152, 2
1140, 151, 151, 2
1141, 151, 151, 2
1142, 151, 151, 3
1143, 151, 151, 3
1144, 150, 151, 3
1145, 150, 151, 3
